"instance","size","algorithm","permutation","initial","time","cost","iterations","relative_deviation"
"N-t75n11xx_250",250,"first","transpose","random",0.033628,2977188,7,34.2049467153391
"N-t75n11xx_250",250,"first","insert","CW",13.33099,4451634,14,1.62008706409939
"N-t75n11xx_250",250,"first","insert","random",14.203328,4417819,15,2.36738946046159
"N-tiw56n54_150",150,"first","exchange","CW",0.596504,812265,10,3.06464028068668
"N-tiw56n54_150",150,"first","exchange","random",0.883358,808417,15,3.52385896449051
"N-tiw56n54_150",150,"first","transpose","CW",0.005087,688060,6,17.887212167863
"N-tiw56n54_150",150,"first","transpose","random",0.012441,575639,10,31.3034865056776
"N-tiw56n54_150",150,"first","insert","CW",1.482422,819284,12,2.22699580521395
"N-tiw56n54_150",150,"first","insert","random",1.328336,818474,11,2.32366086079635
"N-tiw56n54_250",250,"first","exchange","CW",7.841018,2043102,15,2.65036979577134
"N-tiw56n54_250",250,"first","exchange","random",5.61002,2005266,12,4.45317778499909
"N-tiw56n54_250",250,"first","transpose","CW",0.039022,1733576,8,17.3986504193496
"N-tiw56n54_250",250,"first","transpose","random",0.030457,1447533,7,31.0280141381009
"N-tiw56n54_250",250,"first","insert","CW",13.009079,2065787,13,1.56947595827183
"N-tiw56n54_250",250,"first","insert","random",17.568221,2051245,18,2.26237250598697
"N-tiw56n58_150",150,"first","exchange","CW",0.599636,1108419,10,4.06554658505511
"N-tiw56n58_150",150,"first","exchange","random",0.57551,1103906,9,4.45614994737717
"N-tiw56n58_150",150,"first","transpose","CW",0.006062,928115,7,19.6709861241899
"N-tiw56n58_150",150,"first","transpose","random",0.007588,713317,7,38.2619059159143
"N-tiw56n58_150",150,"first","insert","CW",1.115573,1132321,9,1.99681147177754
"N-tiw56n58_150",150,"first","insert","random",1.373363,1131631,11,2.05653146291475
"N-tiw56n58_250",250,"first","exchange","CW",7.009954,2813400,15,3.20839369763959
"N-tiw56n58_250",250,"first","exchange","random",5.560043,2809902,12,3.3287381345649
"N-tiw56n58_250",250,"first","transpose","CW",0.039629,2401194,9,17.389839943275
"N-tiw56n58_250",250,"first","transpose","random",0.03178,1999304,7,31.2163767517117
"N-tiw56n58_250",250,"first","insert","CW",12.197249,2842240,13,2.21618856301242
"N-tiw56n58_250",250,"first","insert","random",14.115726,2834285,14,2.48987066585428
"N-tiw56n62_150",150,"first","exchange","CW",0.799027,1578700,12,2.96394231803511
"N-tiw56n62_150",150,"first","exchange","random",0.527175,1551570,8,4.63150945866456
"N-tiw56n62_150",150,"first","transpose","CW",0.007109,1319361,6,18.9044212964243
"N-tiw56n62_150",150,"first","transpose","random",0.007782,1057721,8,34.9863330794796
"N-tiw56n62_150",150,"first","insert","CW",1.881954,1590801,14,2.22014467819888
"N-tiw56n62_150",150,"first","insert","random",1.723046,1591253,13,2.19236213682164
"N-tiw56n62_250",250,"first","exchange","CW",9.365201,4018887,20,2.98975679169246
"N-tiw56n62_250",250,"first","exchange","random",5.288789,4005899,11,3.30326872641208
"N-tiw56n62_250",250,"first","transpose","CW",0.043319,3414826,10,17.5709342477029
"N-tiw56n62_250",250,"first","transpose","random",0.032757,2782763,7,32.82804034523
"N-tiw56n62_250",250,"first","insert","CW",13.046795,4043768,14,2.38916467221613
"N-tiw56n62_250",250,"first","insert","random",15.19729,4065415,16,1.86663673482196
"N-tiw56n66_150",150,"first","exchange","CW",0.762992,2038343,12,3.28693184109652
"N-tiw56n66_150",150,"first","exchange","random",0.619377,2034025,10,3.49180758002276
"N-tiw56n66_150",150,"first","transpose","CW",0.008142,1697073,8,19.4791373583176
"N-tiw56n66_150",150,"first","transpose","random",0.005195,1325388,6,37.1144405132047
"N-tiw56n66_150",150,"first","insert","CW",1.245641,2057225,10,2.39103936717215
"N-tiw56n66_150",150,"first","insert","random",1.352292,2076557,11,1.47379578567094
"N-tiw56n66_250",250,"first","exchange","CW",6.199247,5219809,13,2.80416519874482
"N-tiw56n66_250",250,"first","exchange","random",4.695127,5137050,10,4.34518520394369
"N-tiw56n66_250",250,"first","transpose","CW",0.040266,4387904,9,18.2947130234522
"N-tiw56n66_250",250,"first","transpose","random",0.036767,3659951,8,31.8496150382727
"N-tiw56n66_250",250,"first","insert","CW",16.098053,5273335,17,1.80748040557098
"N-tiw56n66_250",250,"first","insert","random",16.101332,5263982,17,1.98163862532502
"N-tiw56n67_150",150,"first","exchange","CW",0.487768,2288265,8,3.56778930316411
"N-tiw56n67_150",150,"first","exchange","random",0.792223,2277150,13,4.03619834752538
"N-tiw56n67_150",150,"first","transpose","CW",0.00575,1957421,7,17.5102384145144
"N-tiw56n67_150",150,"first","transpose","random",0.00703,1597567,7,32.675228810338
"N-tiw56n67_150",150,"first","insert","CW",1.354991,2323011,11,2.10352113803802
"N-tiw56n67_150",150,"first","insert","random",1.865693,2337508,15,1.49258763231555
"N-tiw56n67_250",250,"first","exchange","CW",4.728921,6135764,10,2.98969557893632
"N-tiw56n67_250",250,"first","exchange","random",6.041008,6093115,13,3.66400320766095
"N-tiw56n67_250",250,"first","transpose","CW",0.035404,5252193,8,16.9595111858638
"N-tiw56n67_250",250,"first","transpose","random",0.037203,4243100,8,32.9139088972432
"N-tiw56n67_250",250,"first","insert","CW",19.293379,6223487,20,1.60273953976516
"N-tiw56n67_250",250,"first","insert","random",16.16546,6173950,17,2.38595079921162
"N-tiw56n72_150",150,"first","exchange","CW",0.568379,3986049,9,3.62334066022278
"N-tiw56n72_150",150,"first","exchange","random",0.922408,3974680,14,3.89822595140558
"N-tiw56n72_150",150,"first","transpose","CW",0.011189,3406309,11,17.6405804095692
"N-tiw56n72_150",150,"first","transpose","random",0.009216,2511906,7,39.2658974198404
"N-tiw56n72_150",150,"first","insert","CW",1.259565,4049952,10,2.07826239806649
"N-tiw56n72_150",150,"first","insert","random",1.685284,4055589,14,1.94196823091041
"N-tiw56n72_250",250,"first","exchange","CW",4.449329,10784130,9,3.27879497450426
"N-tiw56n72_250",250,"first","exchange","random",4.696329,10726669,10,3.79415385481913
"N-tiw56n72_250",250,"first","transpose","CW",0.031967,9213963,7,17.3613815467421
"N-tiw56n72_250",250,"first","transpose","random",0.033094,7458982,7,33.1015364889442
"N-tiw56n72_250",250,"first","insert","CW",9.664536,10935526,10,1.92094751197924
"N-tiw56n72_250",250,"first","insert","random",13.457326,10927118,14,1.99635757211894
"N-tiw56r54_150",150,"first","exchange","CW",0.776782,928570,13,3.09144722560823
"N-tiw56r54_150",150,"first","exchange","random",0.550916,922141,9,3.76239835022626
"N-tiw56r54_150",150,"first","transpose","CW",0.007028,777277,7,18.8808714746105
"N-tiw56r54_150",150,"first","transpose","random",0.00839,624466,8,34.828719087615
"N-tiw56r54_150",150,"first","insert","CW",1.616043,941281,13,1.7648863693289
"N-tiw56r54_150",150,"first","insert","random",1.244642,933482,10,2.57881510177501
"N-tiw56r54_250",250,"first","exchange","CW",5.72619,2319273,12,2.8515311334874
"N-tiw56r54_250",250,"first","exchange","random",5.768838,2310908,12,3.20191978634041
"N-tiw56r54_250",250,"first","transpose","CW",0.048459,1961319,11,17.8453171279105
"N-tiw56r54_250",250,"first","transpose","random",0.034759,1645440,7,31.0766879915756
"N-tiw56r54_250",250,"first","insert","CW",21.965562,2346955,22,1.69200230045963
"N-tiw56r54_250",250,"first","insert","random",16.141955,2326702,16,2.54034914878386
"N-tiw56r58_150",150,"first","exchange","CW",0.572281,1178396,9,3.35431540357338
"N-tiw56r58_150",150,"first","exchange","random",0.853143,1170878,13,3.97090121750684
"N-tiw56r58_150",150,"first","transpose","CW",0.005894,984361,6,19.2680196342969
"N-tiw56r58_150",150,"first","transpose","random",0.009177,806469,10,33.8577620674242
"N-tiw56r58_150",150,"first","insert","CW",1.463632,1195637,11,1.94030156770921
"N-tiw56r58_150",150,"first","insert","random",1.798098,1193714,14,2.09801565658844
"N-tiw56r58_250",250,"first","exchange","CW",6.91027,2950717,14,3.58151737578027
"N-tiw56r58_250",250,"first","exchange","random",5.730366,2943673,12,3.81168915830126
"N-tiw56r58_250",250,"first","transpose","CW",0.038275,2510954,9,17.9513404304055
"N-tiw56r58_250",250,"first","transpose","random",0.032246,2181605,7,28.7132436674168
"N-tiw56r58_250",250,"first","insert","CW",13.292144,3000736,13,1.94708205637117
"N-tiw56r58_250",250,"first","insert","random",13.426847,2988788,14,2.33749836210099
"N-tiw56r66_150",150,"first","exchange","CW",0.571991,1873292,10,3.4761214063599
"N-tiw56r66_150",150,"first","exchange","random",0.635478,1861641,11,4.07645478177307
"N-tiw56r66_150",150,"first","transpose","CW",0.003915,1571383,5,19.0323868803636
"N-tiw56r66_150",150,"first","transpose","random",0.005879,1250215,7,35.5809981167123
"N-tiw56r66_150",150,"first","insert","CW",1.67875,1905818,14,1.80017570481591
"N-tiw56r66_150",150,"first","insert","random",1.677451,1903385,14,1.92553928754531
"N-tiw56r66_250",250,"first","exchange","CW",5.379378,4769832,11,3.60887346935806
"N-tiw56r66_250",250,"first","exchange","random",6.229438,4730993,13,4.39375120998364
"N-tiw56r66_250",250,"first","transpose","CW",0.032016,4069395,7,17.7636511415577
"N-tiw56r66_250",250,"first","transpose","random",0.040774,3360563,9,32.08807913
"N-tiw56r66_250",250,"first","insert","CW",11.856541,4846443,12,2.06068045236312
"N-tiw56r66_250",250,"first","insert","random",15.284058,4846868,15,2.05209184195179
"N-tiw56r67_150",150,"first","exchange","CW",0.631085,1979264,10,3.74854049438154
"N-tiw56r67_150",150,"first","exchange","random",0.820656,1991500,13,3.15350473436633
"N-tiw56r67_150",150,"first","transpose","CW",0.004006,1675898,5,18.501206265285
"N-tiw56r67_150",150,"first","transpose","random",0.011711,1302211,10,36.6735769789826
"N-tiw56r67_150",150,"first","insert","CW",1.338518,2022384,11,1.6516181364332
"N-tiw56r67_150",150,"first","insert","random",1.486634,2011915,12,2.16072481930336
"N-tiw56r67_250",250,"first","exchange","CW",5.145837,5128021,11,3.05571740176775
"N-tiw56r67_250",250,"first","exchange","random",5.054126,5085823,11,3.85346273804469
"N-tiw56r67_250",250,"first","transpose","CW",0.036451,4385713,9,17.0889119863704
"N-tiw56r67_250",250,"first","transpose","random",0.043556,3469771,10,34.4046250249071
"N-tiw56r67_250",250,"first","insert","CW",15.722757,5219584,17,1.32473592810726
"N-tiw56r67_250",250,"first","insert","random",11.937824,5178472,13,2.10195063650618
"N-tiw56r72_150",150,"first","exchange","CW",0.60031,2697485,10,4.47180671998096
"N-tiw56r72_150",150,"first","exchange","random",0.548332,2705617,9,4.18382170143475
"N-tiw56r72_150",150,"first","transpose","CW",0.00544,2264071,5,19.8206432704219
"N-tiw56r72_150",150,"first","transpose","random",0.008625,1829418,9,35.2133575185976
"N-tiw56r72_150",150,"first","insert","CW",1.234792,2755293,10,2.42460579128948
"N-tiw56r72_150",150,"first","insert","random",1.572949,2773322,13,1.78613039785987
"N-tiw56r72_250",250,"first","exchange","CW",6.548438,7265672,14,2.49486719526157
"N-tiw56r72_250",250,"first","exchange","random",5.584665,7183543,12,3.5970362791564
"N-tiw56r72_250",250,"first","transpose","CW",0.035027,6077068,8,18.4459025395826
"N-tiw56r72_250",250,"first","transpose","random",0.034319,5184394,8,30.4255648366608
"N-tiw56r72_250",250,"first","insert","CW",14.033113,7304230,15,1.97741981934299
"N-tiw56r72_250",250,"first","insert","random",14.135707,7309997,15,1.90002682652898
